,Show,EpId,ClipId,SEP28k-T,SEP28k-D,Prolongation,Block,SoundRep,WordRep,Interjection,NoStutteredWords,filepath
24101,WomenWhoStutter,57,22,dev,train,1,2,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_22.wav
24102,WomenWhoStutter,57,23,dev,train,0,0,0,0,1,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_23.wav
24103,WomenWhoStutter,57,24,dev,train,0,3,0,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_24.wav
24104,WomenWhoStutter,57,25,test,test,0,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_25.wav
24105,WomenWhoStutter,57,26,test,test,1,1,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_26.wav
24106,WomenWhoStutter,57,27,test,test,1,0,0,0,1,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_27.wav
24107,WomenWhoStutter,57,28,test,test,2,0,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_28.wav
24108,WomenWhoStutter,57,29,test,test,2,1,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_29.wav
24109,WomenWhoStutter,57,30,test,test,0,0,1,2,1,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_30.wav
24110,WomenWhoStutter,57,31,test,test,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_31.wav
24111,WomenWhoStutter,57,32,test,test,0,1,0,1,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_32.wav
24112,WomenWhoStutter,57,33,test,test,0,1,2,0,1,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_33.wav
24113,WomenWhoStutter,57,34,dev,train,3,0,0,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_34.wav
24114,WomenWhoStutter,57,35,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_35.wav
24115,WomenWhoStutter,57,36,dev,train,1,0,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_36.wav
24116,WomenWhoStutter,57,37,test,test,1,1,1,2,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_37.wav
24117,WomenWhoStutter,57,38,test,test,0,2,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_38.wav
24118,WomenWhoStutter,57,39,test,test,0,1,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_39.wav
24119,WomenWhoStutter,57,40,test,test,0,1,0,2,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_40.wav
24120,WomenWhoStutter,57,41,test,test,0,1,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_41.wav
24121,WomenWhoStutter,57,42,test,test,0,3,0,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_42.wav
24122,WomenWhoStutter,57,43,test,test,0,1,2,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_43.wav
24123,WomenWhoStutter,57,44,test,test,1,2,2,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_44.wav
24124,WomenWhoStutter,57,45,test,test,1,0,0,0,3,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_45.wav
24125,WomenWhoStutter,57,46,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_46.wav
24126,WomenWhoStutter,57,47,test,test,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_47.wav
24127,WomenWhoStutter,57,48,test,test,1,2,0,1,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_48.wav
24128,WomenWhoStutter,57,49,test,test,0,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_49.wav
24129,WomenWhoStutter,57,50,test,test,0,0,2,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_50.wav
24130,WomenWhoStutter,57,51,dev,train,0,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_51.wav
24131,WomenWhoStutter,57,52,dev,train,0,2,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_52.wav
24132,WomenWhoStutter,57,53,test,test,0,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_53.wav
24133,WomenWhoStutter,57,54,dev,train,0,1,2,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_54.wav
24134,WomenWhoStutter,57,55,test,test,0,0,0,3,1,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_55.wav
24135,WomenWhoStutter,57,56,test,test,0,2,3,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_56.wav
24136,WomenWhoStutter,57,57,test,test,0,2,2,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_57.wav
24137,WomenWhoStutter,57,58,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_58.wav
24138,WomenWhoStutter,57,59,test,test,0,0,0,0,2,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_59.wav
24139,WomenWhoStutter,57,60,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_60.wav
24140,WomenWhoStutter,57,61,test,test,1,0,0,0,3,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_61.wav
24141,WomenWhoStutter,57,62,test,test,0,2,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_62.wav
24142,WomenWhoStutter,57,63,test,test,2,0,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_63.wav
24143,WomenWhoStutter,57,64,test,test,0,3,1,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_64.wav
24144,WomenWhoStutter,57,65,test,test,0,1,2,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_65.wav
24145,WomenWhoStutter,57,66,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_66.wav
24146,WomenWhoStutter,57,67,test,test,0,1,1,1,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_67.wav
24147,WomenWhoStutter,57,68,dev,train,1,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_68.wav
24148,WomenWhoStutter,57,69,dev,train,0,0,0,1,3,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_69.wav
24149,WomenWhoStutter,57,70,dev,train,1,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_70.wav
24150,WomenWhoStutter,57,71,dev,train,1,1,2,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_71.wav
24151,WomenWhoStutter,57,72,test,test,0,0,0,0,2,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_72.wav
24152,WomenWhoStutter,57,73,test,test,0,0,2,1,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_73.wav
24153,WomenWhoStutter,57,74,dev,train,1,0,0,0,1,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_74.wav
24154,WomenWhoStutter,57,75,test,test,1,1,1,0,1,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_75.wav
24155,WomenWhoStutter,57,76,test,test,0,2,1,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_76.wav
24156,WomenWhoStutter,57,77,test,test,0,0,2,1,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_77.wav
24157,WomenWhoStutter,57,78,test,test,1,1,0,1,3,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_78.wav
24158,WomenWhoStutter,57,79,test,test,0,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_79.wav
24159,WomenWhoStutter,57,80,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_80.wav
24160,WomenWhoStutter,57,81,test,test,1,2,0,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_81.wav
24161,WomenWhoStutter,57,82,test,test,2,2,0,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_82.wav
24162,WomenWhoStutter,57,83,dev,train,1,1,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_83.wav
24163,WomenWhoStutter,57,84,dev,train,2,0,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_84.wav
24164,WomenWhoStutter,57,85,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_85.wav
24165,WomenWhoStutter,57,86,test,test,0,1,0,0,2,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_86.wav
24166,WomenWhoStutter,57,87,test,test,0,1,3,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_87.wav
24167,WomenWhoStutter,57,88,test,test,0,3,1,2,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_88.wav
24168,WomenWhoStutter,57,89,dev,train,0,1,1,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_89.wav
24169,WomenWhoStutter,57,90,dev,train,0,0,2,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_90.wav
24170,WomenWhoStutter,57,91,test,test,0,2,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_91.wav
24171,WomenWhoStutter,57,92,test,test,2,0,1,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_92.wav
24172,WomenWhoStutter,57,93,test,test,1,1,0,0,1,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_93.wav
24173,WomenWhoStutter,57,94,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_94.wav
24174,WomenWhoStutter,57,95,test,test,0,1,2,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_95.wav
24175,WomenWhoStutter,57,96,test,test,1,1,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_96.wav
24176,WomenWhoStutter,57,97,test,test,0,3,0,1,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_97.wav
24177,WomenWhoStutter,57,98,test,test,0,3,1,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_98.wav
24178,WomenWhoStutter,57,99,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_99.wav
24179,WomenWhoStutter,57,100,test,test,2,1,0,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_100.wav
24180,WomenWhoStutter,57,101,dev,train,1,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_101.wav
24181,WomenWhoStutter,57,102,test,test,1,0,0,3,2,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_102.wav
24182,WomenWhoStutter,57,103,test,test,0,3,0,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_103.wav
24183,WomenWhoStutter,57,104,test,test,0,2,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_104.wav
24184,WomenWhoStutter,57,105,test,test,0,2,0,0,1,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_105.wav
24185,WomenWhoStutter,57,106,test,test,0,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_106.wav
24186,WomenWhoStutter,57,107,test,test,0,2,2,2,2,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_107.wav
24187,WomenWhoStutter,57,108,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_108.wav
24188,WomenWhoStutter,57,109,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_109.wav
24189,WomenWhoStutter,57,110,test,test,0,2,0,0,1,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_110.wav
24190,WomenWhoStutter,57,111,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_111.wav
24191,WomenWhoStutter,57,112,test,test,1,2,1,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_112.wav
24192,WomenWhoStutter,57,113,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_113.wav
24193,WomenWhoStutter,57,114,dev,train,0,3,0,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_114.wav
24194,WomenWhoStutter,57,115,dev,train,0,2,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_115.wav
24195,WomenWhoStutter,57,116,dev,train,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_116.wav
24196,WomenWhoStutter,57,117,dev,train,0,1,0,2,1,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_117.wav
24197,WomenWhoStutter,57,118,dev,train,1,2,0,0,3,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_118.wav
24198,WomenWhoStutter,57,119,dev,train,0,0,0,1,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_119.wav
24199,WomenWhoStutter,57,120,test,test,0,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_120.wav
24200,WomenWhoStutter,57,121,test,test,0,1,2,1,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_121.wav
24201,WomenWhoStutter,57,122,test,test,0,3,0,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_122.wav
24202,WomenWhoStutter,57,123,test,test,1,1,1,2,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_123.wav
24203,WomenWhoStutter,57,124,test,test,2,0,1,0,1,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_124.wav
24204,WomenWhoStutter,57,125,test,test,0,2,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_125.wav
24205,WomenWhoStutter,57,126,test,test,0,0,3,0,1,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_126.wav
24206,WomenWhoStutter,57,127,test,test,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_127.wav
24207,WomenWhoStutter,57,128,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_128.wav
24208,WomenWhoStutter,57,129,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_129.wav
24209,WomenWhoStutter,57,130,test,test,0,0,0,2,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_130.wav
24210,WomenWhoStutter,57,131,test,test,0,3,1,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_131.wav
24211,WomenWhoStutter,57,132,test,test,1,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_132.wav
24212,WomenWhoStutter,57,133,test,test,0,2,0,0,1,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_133.wav
24213,WomenWhoStutter,57,134,test,test,0,2,1,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_134.wav
24214,WomenWhoStutter,57,135,test,test,1,0,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_135.wav
24215,WomenWhoStutter,57,136,test,test,0,3,1,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_136.wav
24216,WomenWhoStutter,57,137,test,test,0,2,0,0,1,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_137.wav
24217,WomenWhoStutter,57,138,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_138.wav
24218,WomenWhoStutter,57,139,test,test,0,2,1,0,1,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_139.wav
24219,WomenWhoStutter,57,140,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_140.wav
24220,WomenWhoStutter,57,141,test,test,0,3,1,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_141.wav
24221,WomenWhoStutter,57,142,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_142.wav
24222,WomenWhoStutter,57,143,test,test,0,1,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_143.wav
24223,WomenWhoStutter,57,144,dev,train,1,0,0,3,2,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_144.wav
24224,WomenWhoStutter,57,145,dev,train,1,2,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_145.wav
24225,WomenWhoStutter,57,146,dev,train,0,0,0,0,2,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_146.wav
24226,WomenWhoStutter,57,147,test,test,0,1,0,2,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_147.wav
24227,WomenWhoStutter,57,148,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_148.wav
24228,WomenWhoStutter,57,149,dev,train,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_149.wav
24229,WomenWhoStutter,57,150,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_150.wav
24230,WomenWhoStutter,57,151,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_151.wav
24231,WomenWhoStutter,57,152,test,test,0,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_152.wav
24232,WomenWhoStutter,57,153,test,test,1,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_153.wav
24233,WomenWhoStutter,57,154,test,test,0,0,0,0,2,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_154.wav
24234,WomenWhoStutter,57,155,test,test,1,2,0,0,1,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_155.wav
24235,WomenWhoStutter,57,156,test,test,2,0,0,0,3,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_156.wav
24236,WomenWhoStutter,57,157,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_157.wav
24237,WomenWhoStutter,57,158,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_158.wav
24238,WomenWhoStutter,57,159,test,test,0,3,0,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_159.wav
24239,WomenWhoStutter,57,160,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_160.wav
24240,WomenWhoStutter,57,161,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_161.wav
24241,WomenWhoStutter,57,162,test,test,0,1,0,2,2,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_162.wav
24242,WomenWhoStutter,57,163,test,test,0,0,0,3,2,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_163.wav
24243,WomenWhoStutter,57,164,test,test,1,1,0,0,2,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_164.wav
24244,WomenWhoStutter,57,165,test,test,0,0,3,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_165.wav
24245,WomenWhoStutter,57,166,test,test,0,2,1,2,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_166.wav
24246,WomenWhoStutter,57,167,test,test,0,2,0,0,3,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_167.wav
24247,WomenWhoStutter,57,168,test,test,1,0,0,0,3,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_168.wav
24248,WomenWhoStutter,57,169,test,test,0,0,2,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_169.wav
24249,WomenWhoStutter,57,170,test,test,1,0,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_170.wav
24250,WomenWhoStutter,57,171,test,test,1,0,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_171.wav
24251,WomenWhoStutter,57,172,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_172.wav
24252,WomenWhoStutter,57,173,test,test,0,0,0,0,2,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_173.wav
24253,WomenWhoStutter,57,174,test,test,2,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_174.wav
24254,WomenWhoStutter,57,175,test,test,1,2,2,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_175.wav
24255,WomenWhoStutter,57,176,test,test,0,2,0,0,1,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_176.wav
24256,WomenWhoStutter,57,177,test,test,0,0,1,2,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_177.wav
24257,WomenWhoStutter,57,178,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_178.wav
24258,WomenWhoStutter,57,179,dev,train,0,0,0,0,1,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_179.wav
24259,WomenWhoStutter,57,180,dev,train,1,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_180.wav
24260,WomenWhoStutter,57,181,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_181.wav
24261,WomenWhoStutter,57,182,dev,train,1,0,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_182.wav
24262,WomenWhoStutter,57,183,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_183.wav
24263,WomenWhoStutter,57,184,test,test,0,1,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_184.wav
24264,WomenWhoStutter,57,185,test,test,1,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_185.wav
24265,WomenWhoStutter,57,186,dev,train,0,1,1,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_186.wav
24266,WomenWhoStutter,57,187,dev,train,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_187.wav
24267,WomenWhoStutter,57,188,dev,train,0,1,1,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_188.wav
24268,WomenWhoStutter,57,189,dev,train,1,0,0,0,3,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_189.wav
24269,WomenWhoStutter,57,190,dev,train,1,0,0,0,3,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_190.wav
24270,WomenWhoStutter,57,191,dev,train,0,1,2,0,3,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_191.wav
24271,WomenWhoStutter,57,192,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_192.wav
24272,WomenWhoStutter,57,193,test,test,0,0,3,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_193.wav
24273,WomenWhoStutter,57,194,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_194.wav
24274,WomenWhoStutter,57,195,test,test,0,1,2,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_195.wav
24275,WomenWhoStutter,57,196,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_196.wav
24276,WomenWhoStutter,57,197,test,test,1,1,0,1,1,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_197.wav
24277,WomenWhoStutter,57,198,test,test,1,0,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_198.wav
24278,WomenWhoStutter,57,199,test,test,0,1,2,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_199.wav
24279,WomenWhoStutter,57,200,test,test,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_200.wav
24280,WomenWhoStutter,57,201,test,test,1,0,0,0,1,2,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_201.wav
24281,WomenWhoStutter,57,202,test,test,0,2,1,0,1,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_202.wav
24282,WomenWhoStutter,57,203,test,test,0,0,0,2,1,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_203.wav
24283,WomenWhoStutter,57,204,test,test,0,2,2,0,0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_204.wav
24284,WomenWhoStutter,57,205,test,test,2,0,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_205.wav
24285,WomenWhoStutter,58,0,test,test,0,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_0.wav
24286,WomenWhoStutter,58,1,test,test,0,0,0,0,2,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_1.wav
24287,WomenWhoStutter,58,2,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_2.wav
