Clip,Block,Prolongation,SoundRep,WordRep,Interjection
M_1104_40y0m_1_dysfluent_200,0.009796037,0.98815805,0.0048517715,0.0027525679,0.005464898
M_1104_40y0m_1_dysfluent_201,0.019607054,0.98813206,0.44841722,0.0004869103,0.004263997
M_1104_40y0m_1_dysfluent_202,0.0010688835,0.075207904,0.0008966005,6.3866464e-05,0.23133434
M_1104_40y0m_1_dysfluent_203,0.0008648632,0.005293404,0.00034495362,0.0001642924,0.0015461935
M_1104_40y0m_1_dysfluent_204,0.0022478343,0.06967719,0.9466001,0.001062645,0.0001798674
M_1104_40y0m_1_dysfluent_205,0.77314097,0.61901194,0.24932685,7.909776e-05,0.0016038624
M_1104_40y0m_1_dysfluent_206,0.7452448,0.088177234,7.6060474e-05,0.0001744026,0.020810774
M_1104_40y0m_1_dysfluent_207,0.4720483,0.0059600035,5.006398e-05,0.00017178663,0.020242488
M_1104_40y0m_1_dysfluent_208,0.121123984,0.0015983781,4.7274392e-05,0.00028036998,0.024371708
M_1104_40y0m_1_dysfluent_209,0.98391104,0.005933625,0.00042236067,0.0011271815,0.7427475
M_1104_40y0m_1_dysfluent_210,0.99352163,0.030610874,0.037712518,0.00036144874,0.0026442206
M_1104_40y0m_1_dysfluent_211,0.97070235,0.005083974,0.00016999684,0.0018315999,0.39898387
M_1104_40y0m_1_dysfluent_212,0.97046506,0.005015321,9.8518634e-05,0.0014946536,0.23481469
M_1104_40y0m_1_dysfluent_213,0.89326775,0.49440756,0.008845745,4.3963395e-05,0.007179784
M_1104_40y0m_1_dysfluent_214,0.03865214,0.028343001,0.95798534,0.010607148,0.9958752
M_1104_40y0m_1_dysfluent_215,0.04462104,0.023572732,0.3265441,0.023464302,0.9998392
M_1104_40y0m_1_dysfluent_216,0.011915106,0.10135932,0.006676204,0.00045166674,0.9986946
M_1104_40y0m_1_dysfluent_217,0.9944917,0.011629764,0.0032899822,0.0005740709,0.0013598404
M_1104_40y0m_1_dysfluent_218,0.96937424,0.0069938106,0.0011677387,0.00063755875,0.00030786043
M_1104_40y0m_1_dysfluent_219,0.8950475,0.010497181,0.051892705,0.00018656184,0.0001971461
M_1104_40y0m_1_dysfluent_220,0.9279136,0.028692681,0.41083676,0.0015493527,0.00022700136
M_1104_40y0m_1_dysfluent_221,0.031768207,0.9902408,0.006461457,0.00031038167,0.0014824133
M_1104_40y0m_1_dysfluent_222,0.048588876,0.91804886,0.0017069028,6.134635e-05,0.0011654267
M_1104_40y0m_1_dysfluent_223,0.20625634,0.37333184,0.03216299,3.859141e-05,0.00056438794
M_1104_40y0m_1_fluent_000,0.008928612,0.050140776,0.019372882,5.4516342e-05,0.00048710319
M_1104_40y0m_1_fluent_001,0.014001809,0.021276504,0.30475193,0.0003717379,0.0013828039
M_1104_40y0m_1_fluent_002,0.0009283659,0.053969145,0.0040154634,2.1323061e-05,0.10307864
M_1104_40y0m_1_fluent_003,0.8551942,0.036147866,3.186281e-05,0.0028984186,0.008944174
M_1104_40y0m_1_fluent_004,0.01494573,0.027006486,0.015149897,0.010899526,0.00030941938
M_1104_40y0m_1_fluent_005,0.0048025753,0.9947771,0.06462556,0.0009782951,0.037253264
M_1104_40y0m_1_fluent_006,0.000112386064,0.087985285,0.29080337,0.008950803,0.04501181
M_1104_40y0m_1_fluent_007,0.00017500362,0.00804606,0.0019159528,0.0002931542,0.00081183034
M_1104_40y0m_1_fluent_008,0.0012524126,0.049542584,0.9552733,0.0010720218,0.008318441
M_1104_40y0m_1_fluent_009,0.007076603,0.15962434,0.009359997,1.2508589e-05,0.2974542
M_1104_40y0m_1_fluent_010,0.0019392576,0.0021151889,0.60651207,0.0012150892,0.00023447628
M_1104_40y0m_1_fluent_011,0.972996,0.06789509,9.779502e-05,0.00046017798,0.029570157
M_1104_40y0m_1_fluent_012,0.00015487852,0.026849445,0.00038243024,0.0023358027,0.29526466
M_1104_40y0m_1_fluent_013,0.02081162,0.011621941,0.13170987,0.00020486015,0.10148087
M_1104_40y0m_1_fluent_014,0.3102797,0.00032528848,0.008357039,0.00018999493,0.007596711
M_1104_40y0m_1_fluent_015,0.00021160452,0.006078335,0.0018646378,0.00040263374,0.00038269558
M_1104_40y0m_1_fluent_016,0.12620887,0.02889035,3.2261054e-05,8.718657e-05,0.019103238
M_1104_40y0m_1_fluent_017,0.0007385707,0.0025946517,0.0010589549,0.00027909275,0.0002987723
M_1104_40y0m_1_fluent_018,0.01164885,0.6978105,0.05280644,0.5705625,3.2618795e-05
M_1104_40y0m_1_fluent_019,0.9840206,0.06718125,0.0001753178,0.00040149997,0.021089299
M_1104_40y0m_1_fluent_020,0.00014347861,0.007131557,0.00038708423,0.12771362,0.36234787
M_1104_40y0m_1_fluent_021,5.52402e-05,0.23938507,0.05609219,0.011287744,0.0024048197
M_1104_40y0m_1_fluent_022,0.00029182906,0.010690601,0.0007823831,0.00040086228,0.0005391974
M_1104_40y0m_1_fluent_023,0.00038726142,0.48016745,0.0010020311,0.0006022186,0.00045475288
M_1104_40y0m_1_fluent_024,0.020456541,0.066843696,0.0002635952,0.00019212745,0.9878489
M_1104_40y0m_1_fluent_025,0.9728233,0.0038503034,0.00013619533,0.0012515801,0.05341932
M_1104_40y0m_1_fluent_026,0.59137887,0.4774548,4.7671056e-05,0.0021646733,0.17829187
M_1104_40y0m_1_fluent_027,0.0007845979,0.000990014,0.000444323,0.0013488041,0.14299664
M_1104_40y0m_1_fluent_028,0.00057096215,0.0050948244,0.00034607723,0.00017475916,0.0025535817
M_1104_40y0m_1_fluent_029,0.0012074733,0.00071257126,0.00046034032,0.0006758799,0.022413736
M_1104_40y0m_1_fluent_030,0.0023476265,0.13008076,0.0033052722,1.17118425e-05,0.059709217
M_1104_40y0m_1_fluent_031,0.0040120897,0.00017426712,0.0076715066,0.018061738,0.00055144145
M_1104_40y0m_1_fluent_032,0.00093790825,0.0029427425,0.00033690332,0.0004923663,0.04448633
M_1104_40y0m_1_fluent_033,0.0028702465,0.0039226203,0.0020069382,5.7653684e-05,0.00029248724
M_1104_40y0m_1_fluent_034,0.0108768325,0.8048677,0.0018635002,2.670332e-05,0.0066260933
M_1104_40y0m_1_fluent_035,0.00024176214,0.030700326,0.008172107,0.0037939043,0.0003132459
M_1104_40y0m_1_fluent_036,0.006689821,0.4190069,0.00017350954,0.00011017473,0.12936117
M_1104_40y0m_1_fluent_037,0.18973505,0.00040460587,0.0023642932,0.0002779456,0.016411621
M_1104_40y0m_1_fluent_038,0.00050994067,0.004536377,0.087850876,0.00016080888,0.00038033805
M_1104_40y0m_1_fluent_039,0.06613472,0.06232932,0.0012230561,1.7246599e-05,0.014803061
M_1104_40y0m_1_fluent_040,0.00019824808,0.0041028666,0.0025356924,0.006828442,0.7360425
M_1104_40y0m_1_fluent_041,0.47416604,0.0036599021,0.0006167617,3.4775076e-05,0.20845762
M_1104_40y0m_1_fluent_042,0.00038128192,0.00079052337,0.015718501,0.00093040563,0.008688786
M_1104_40y0m_1_fluent_043,0.000101664154,0.018356118,0.006849322,0.00081229775,0.0015403859
M_1104_40y0m_1_fluent_044,0.00024646043,0.0058253915,0.0027381931,0.00015562327,0.002159588
M_1104_40y0m_1_fluent_045,0.0006418117,0.7244247,0.88026977,0.0010613055,0.007943204
M_1104_40y0m_1_fluent_046,0.00018068164,0.037715342,0.009585417,0.00054834643,0.0008556124
M_1104_40y0m_1_fluent_047,0.00029529366,0.111033544,0.84744304,0.0024391634,0.06397982
M_1104_40y0m_1_fluent_048,0.032557264,0.7448222,0.00016474075,0.0001361995,0.33332127
M_1104_40y0m_1_fluent_049,0.12170324,0.0021302202,0.0005571093,0.00034895772,0.68618864
M_1104_40y0m_1_fluent_050,0.8502393,0.024460992,0.0011624465,3.4796703e-05,0.15749802
M_1104_40y0m_1_fluent_051,0.00052885205,0.0009098519,0.0356667,0.00036781162,0.0032295545
M_1104_40y0m_1_fluent_052,0.009799462,0.0020742498,0.01326685,5.007047e-05,0.008732843
M_1104_40y0m_1_fluent_053,0.093579166,0.017191952,3.403728e-05,9.7724725e-05,0.009854266
M_1104_40y0m_1_fluent_054,0.13144065,0.024435591,3.176233e-05,0.00076921156,0.9368674
M_1104_40y0m_1_fluent_055,0.00049579603,0.003793686,0.001254359,0.00023992671,0.00035574203
M_1104_40y0m_1_fluent_056,0.0005490852,0.001823618,0.0047998726,0.00015047482,0.0019242286
M_1104_40y0m_1_fluent_057,0.0005657228,0.005660815,0.0011038003,0.00025611703,0.00016843932
M_1104_40y0m_1_fluent_058,0.87770617,0.058359787,7.2160896e-05,8.4023435e-05,0.018060185
M_1104_40y0m_1_fluent_059,0.0014233604,0.053329606,0.0001653758,0.00013644257,0.037025362
M_1104_40y0m_1_fluent_060,0.000242992,0.0086091515,0.015721608,0.00018115154,0.005899293
M_1104_40y0m_1_fluent_061,0.01037994,0.0023059577,0.0024888287,3.889838e-05,0.041459657
M_1104_40y0m_1_fluent_062,0.76857704,0.05859956,5.210394e-05,0.00015149094,0.06391568
M_1104_40y0m_1_fluent_063,0.0003225069,0.024098756,0.01602577,4.8779617e-05,0.14390177
M_1104_40y0m_1_fluent_064,0.06877999,0.02268615,0.8701708,0.00016022344,0.05559029
M_1104_40y0m_1_fluent_065,0.010115141,0.00019762867,0.002547057,0.0023640008,0.0007407163
M_1104_40y0m_1_fluent_066,0.00041163067,0.8878908,0.04082678,0.0047296593,8.904033e-05
M_1104_40y0m_1_fluent_067,0.002611979,0.0011232655,0.00035496047,0.025832742,0.00014622437
M_1104_40y0m_1_fluent_068,0.03978572,0.7587507,0.024089323,1.1285547e-05,0.00258948
M_1104_40y0m_1_fluent_069,0.00052021374,0.0020041524,0.0011250108,0.00023161617,0.0027474472
M_1104_40y0m_1_fluent_070,0.81728035,0.013223924,7.5181146e-05,0.0001147495,0.11992849
M_1104_40y0m_1_fluent_071,0.015270108,0.0031839255,0.00045776446,0.00014700978,0.92705864
M_1104_40y0m_1_fluent_072,0.01661544,0.052301437,0.0064134034,3.8980073e-05,0.005565078
M_1104_40y0m_1_fluent_073,0.008157881,0.00037413609,0.0016490984,0.014282014,0.3752115
M_1104_40y0m_1_fluent_074,0.040812347,0.44161493,0.00034820815,0.0001334914,0.93179363
M_1104_40y0m_1_fluent_075,0.1870101,0.023335388,0.91692376,0.00029137864,0.00013085773
M_1104_40y0m_1_fluent_076,0.0005378192,0.0015648671,0.0026466828,0.00018920204,0.01423039
M_1104_40y0m_1_fluent_077,0.87319,0.01189149,4.7238562e-05,0.0018320025,0.010473884
M_1104_40y0m_1_fluent_078,0.015613237,0.40203753,0.00033184318,0.00011630798,0.95797074
M_1104_40y0m_1_fluent_079,0.9709052,0.020861967,0.0001406258,0.00055676163,0.15537234
M_1104_40y0m_1_fluent_080,0.003484992,0.0141074965,0.00016874813,6.309163e-05,0.013794632
M_1104_40y0m_1_fluent_081,0.0004324911,0.011104018,0.001426283,6.021164e-05,0.0023235173
M_1104_40y0m_1_fluent_082,0.00044477088,0.062504165,0.00039596006,0.0001411212,0.03071046
M_1104_40y0m_1_fluent_083,0.009936841,0.019565046,0.00088667334,0.0005068499,0.9964
M_1104_40y0m_1_fluent_084,0.09828346,0.040897943,0.30105424,0.02909628,1.8431356e-05
M_1104_40y0m_1_fluent_085,0.01533279,0.019082451,0.0014512567,0.000119286844,0.0004494495
M_1104_40y0m_1_fluent_086,0.0025320228,0.004721951,3.563745e-05,0.41893414,0.0012349538
M_1104_40y0m_1_fluent_087,0.0036643993,0.47986344,0.00026197516,4.144477e-05,0.1250411
M_1104_40y0m_1_fluent_088,0.113134384,0.2652394,0.4361403,4.8693262e-05,0.33933428
M_1104_40y0m_1_fluent_089,0.0007118417,0.00390937,0.0015702597,0.00010812438,0.00061996654
M_1104_40y0m_1_fluent_090,0.00024562437,0.0075612264,0.0016717002,0.0002532276,0.0004791732
M_1104_40y0m_1_fluent_091,0.0016211871,0.90264165,0.00055640435,0.00025061145,0.030965999
M_1104_40y0m_1_fluent_092,0.07507424,0.017181063,0.0063907127,1.8087714e-05,0.0004854586
M_1104_40y0m_1_fluent_093,0.0055509727,0.009185953,0.0032849042,2.2955313e-05,0.0045507476
M_1104_40y0m_1_fluent_094,0.00050155516,0.0010159314,0.00063776324,0.22095308,0.0002421767
M_1104_40y0m_1_fluent_095,0.3029574,0.5045048,0.0066869226,0.00013993317,0.47856298
M_1104_40y0m_1_fluent_096,0.792325,0.55060285,0.00034314487,0.00016247453,0.04777126
M_1105_21y0m_1_dysfluent_000,0.0044718576,0.011220618,0.028677197,0.9977209,9.364825e-05
M_1105_21y0m_1_dysfluent_001,0.077285334,0.8299293,0.39398798,0.0012835365,0.059859496
M_1105_21y0m_1_dysfluent_002,0.00026473007,0.95534515,0.14532387,0.057381097,0.0015123874
M_1105_21y0m_1_dysfluent_003,0.03258074,0.14189792,0.00020204774,0.00096265733,0.97083426
M_1105_21y0m_1_dysfluent_004,0.00023005992,0.005212119,0.007139432,0.00011677973,0.0042857835
M_1105_21y0m_1_dysfluent_005,0.022422576,0.98548746,0.062519446,0.00038324375,0.045225617
M_1105_21y0m_1_dysfluent_006,0.011188708,0.7981861,0.008203053,0.0015122844,0.9851142
M_1105_21y0m_1_dysfluent_007,0.61051023,0.009129204,0.83999544,0.0012028454,0.0026966392
M_1105_21y0m_1_dysfluent_008,0.0016467415,0.849776,0.001601764,9.5443575e-05,0.0045545287
M_1105_21y0m_1_dysfluent_009,0.0016467415,0.849776,0.001601764,9.5443575e-05,0.0045545287
M_1105_21y0m_1_dysfluent_010,0.017326834,0.27884197,9.113993e-05,0.00017119454,0.40493828
M_1105_21y0m_1_dysfluent_011,0.00025141728,0.122170165,0.008395771,0.00013252042,0.0045406404
M_1105_21y0m_1_dysfluent_012,0.0092614265,0.9179702,0.0015674611,0.00033460508,0.9243093
M_1105_21y0m_1_dysfluent_013,0.0030745526,0.71366835,0.053357717,0.00015399967,0.9315974
M_1105_21y0m_1_dysfluent_014,0.0034247492,0.6308406,0.009971102,0.00010255761,0.9569649
M_1105_21y0m_1_dysfluent_015,0.00044170616,0.024815902,0.0009945263,7.292635e-05,0.00080407626
M_1105_21y0m_1_dysfluent_016,0.0020259744,0.014786353,0.0057775727,0.9763589,2.541611e-05
M_1105_21y0m_1_dysfluent_017,0.016372817,0.013042526,0.0034925747,0.0013270007,0.99928766
M_1105_21y0m_1_dysfluent_018,0.0023618045,0.0114741875,0.00023637908,0.00027113574,0.009947664
M_1105_21y0m_1_dysfluent_019,0.011929138,0.9596575,0.002590611,0.00024769365,0.001621235
M_1105_21y0m_1_dysfluent_020,0.011929138,0.9596575,0.002590611,0.00024769365,0.001621235
M_1105_21y0m_1_dysfluent_021,0.0006868846,0.85369015,0.0024912485,0.0001740441,0.0006277975
M_1105_21y0m_1_dysfluent_022,0.0006868846,0.85369015,0.0024912485,0.0001740441,0.0006277975
M_1105_21y0m_1_dysfluent_023,0.0006868846,0.85369015,0.0024912485,0.0001740441,0.0006277975
M_1105_21y0m_1_dysfluent_024,0.0029978973,0.22084183,0.5897546,0.00077011116,0.8533899
M_1105_21y0m_1_dysfluent_025,0.0010406055,0.10562231,0.9396776,0.049129397,0.07457486
M_1105_21y0m_1_dysfluent_026,0.00928371,0.002725935,0.9262304,0.012072105,0.0017267582
M_1105_21y0m_1_dysfluent_027,0.0037436774,0.98805606,0.008059387,0.00052342465,0.004397987
M_1105_21y0m_1_dysfluent_028,0.0099347355,0.13055024,0.0010664444,0.0011488294,0.9987919
M_1105_21y0m_1_dysfluent_029,0.014428338,0.019168826,0.0021877289,0.0015090205,0.9993531
M_1105_21y0m_1_dysfluent_030,0.0028546618,0.9794846,0.106483996,0.004541384,0.0044361968
M_1105_21y0m_1_dysfluent_031,0.0029484213,0.0049096625,0.04854484,0.99798137,0.0002754109
M_1105_21y0m_1_dysfluent_032,0.0649225,0.9119825,0.43832308,0.0008526877,0.00014738848
M_1105_21y0m_1_dysfluent_033,0.022015113,0.9305434,0.8837698,0.00020463136,0.0011223652
M_1105_21y0m_1_dysfluent_034,0.012619916,0.91202193,0.6923552,0.049834996,0.0008209034
M_1105_21y0m_1_dysfluent_035,0.001375737,0.00890533,0.5329034,0.0012203185,0.00011254146
M_1105_21y0m_1_dysfluent_036,0.0001674393,0.016012324,0.0077437847,0.0001927912,0.18066578
M_1105_21y0m_1_dysfluent_037,0.0002973265,0.043301158,0.027742172,0.00011682673,0.012045458
M_1105_21y0m_1_dysfluent_038,0.0034449594,0.19161564,0.0017875851,2.1605061e-05,0.0002642502
M_1105_21y0m_1_dysfluent_039,0.0037694997,0.98694044,0.021341247,0.0007178269,0.0018530488
M_1105_21y0m_1_dysfluent_040,0.0037694997,0.98694044,0.021341247,0.0007178269,0.0018530488
M_1105_21y0m_1_dysfluent_041,0.0018100223,0.9012244,0.4380479,0.00010022129,0.0033096925
M_1105_21y0m_1_dysfluent_042,0.012282962,0.9885557,0.002506568,0.0015075577,0.002627096
M_1105_21y0m_1_dysfluent_043,0.003326735,0.9053044,0.004984332,0.00023056826,0.7561539
M_1105_21y0m_1_dysfluent_044,0.005784503,0.1843573,0.015703725,0.00011544578,0.98624945
M_1105_21y0m_1_dysfluent_045,0.005784503,0.1843573,0.015703725,0.00011544578,0.98624945
M_1105_21y0m_1_dysfluent_046,0.009343947,0.97334564,0.0147099355,0.00021772805,0.6917196
M_1105_21y0m_1_dysfluent_047,0.008225043,0.9366701,0.0068487218,0.0006513024,0.96806574
M_1105_21y0m_1_dysfluent_048,0.005871222,0.24960785,0.15025465,0.98062587,6.464501e-05
M_1105_21y0m_1_dysfluent_049,0.0010155124,0.38127124,0.003815906,0.00072609575,0.98466545
M_1105_21y0m_1_dysfluent_050,0.9062136,0.5083794,0.016188376,0.00030713956,0.010166404
M_1105_21y0m_1_dysfluent_051,0.92071575,0.37563437,0.097982004,0.0005088053,0.00079116353
M_1105_21y0m_1_dysfluent_052,0.049242757,0.0077806693,0.042778526,3.64117e-05,0.034597903
M_1105_21y0m_1_dysfluent_053,0.00045751734,0.14528537,0.0021489074,8.6389766e-05,0.0014123429
M_1105_21y0m_1_dysfluent_054,0.0065900935,0.9748913,0.0019824235,0.00046209432,0.0060698367
M_1105_21y0m_1_dysfluent_055,0.005025287,0.9947496,0.08903906,0.00084686786,0.0020178093
M_1105_21y0m_1_dysfluent_056,0.011031531,0.9876788,0.037190072,0.0007292462,0.0002003133
M_1105_21y0m_1_dysfluent_057,0.011031531,0.9876788,0.037190072,0.0007292462,0.0002003133
M_1105_21y0m_1_dysfluent_058,0.007337323,0.05473533,0.9976451,0.0060815015,0.0008471156
M_1105_21y0m_1_dysfluent_059,0.00622004,0.32250413,0.99725074,0.0010454322,0.004050858
M_1105_21y0m_1_dysfluent_060,0.00622004,0.32250413,0.99725074,0.0010454322,0.004050858
M_1105_21y0m_1_dysfluent_061,0.006944387,0.013141094,0.009820833,0.99764204,8.3015795e-05
M_1105_21y0m_1_dysfluent_062,0.0134371575,0.015344486,0.0068555987,0.9992951,0.00027790296
M_1105_21y0m_1_dysfluent_063,0.0050163087,0.95497215,0.02509547,0.0005433353,0.056963567
M_1105_21y0m_1_dysfluent_064,0.0011460515,0.6933874,0.8280628,0.00020867189,0.016303426
M_1105_21y0m_1_dysfluent_065,0.001975113,0.791783,0.9532921,0.0009561153,0.0002402126
M_1105_21y0m_1_dysfluent_066,0.00030434795,0.919089,0.06646192,0.009651298,8.2833285e-05
M_1105_21y0m_1_dysfluent_067,0.70653486,0.1541097,0.05113088,0.0001299919,0.694187
M_1105_21y0m_1_dysfluent_068,0.015086234,0.99271387,0.043755457,0.027014958,0.0008321111
M_1105_21y0m_1_dysfluent_069,0.003236706,0.07511504,0.9824238,0.0008996345,0.000531571
M_1105_21y0m_1_dysfluent_070,0.0013789106,0.24753013,0.84667426,0.78205025,5.923322e-05
M_1105_21y0m_1_dysfluent_071,0.00080888334,0.34308684,0.9575724,0.35126403,0.00017134332
M_1105_21y0m_1_dysfluent_072,0.00066689076,0.35688132,0.8512555,0.47617108,8.9174675e-05
M_1105_21y0m_1_dysfluent_073,0.014282881,0.7007154,0.8529893,0.0003882197,0.00024050665
M_1105_21y0m_1_dysfluent_074,0.05862377,0.34496507,0.9955948,0.00058977853,0.0034446828
M_1105_21y0m_1_dysfluent_075,0.2956024,0.9481531,0.067131124,0.00013024315,0.0009577953
M_1105_21y0m_1_dysfluent_076,0.07929439,0.24937542,0.87366134,0.0037465221,0.0033262905
M_1105_21y0m_1_dysfluent_077,0.004819527,0.24166177,0.9741476,0.017092327,0.0001787455
M_1105_21y0m_1_dysfluent_078,0.011779914,0.1573533,0.99435544,0.046414558,0.00028614225
M_1105_21y0m_1_dysfluent_079,0.0052532493,0.374342,0.98432875,0.01978154,6.816744e-05
M_1105_21y0m_1_dysfluent_080,0.027682608,0.14271238,0.9945417,0.101995274,0.00014072063
M_1105_21y0m_1_dysfluent_081,0.065564655,0.8063622,0.2883763,0.00042782,0.7217558
M_1105_21y0m_1_dysfluent_082,0.0030161764,0.8693194,0.762157,0.00035100736,0.00017532764
M_1105_21y0m_1_dysfluent_083,0.0030161764,0.8693194,0.762157,0.00035100736,0.00017532764
M_1105_21y0m_1_dysfluent_084,0.0030161764,0.8693194,0.762157,0.00035100736,0.00017532764
M_1105_21y0m_1_dysfluent_085,0.005302214,0.34352878,0.0076102903,0.06689648,0.99863666
M_1105_21y0m_1_dysfluent_086,0.9945338,0.0693546,0.00091334444,0.00057282444,0.0061883843
M_1105_21y0m_1_dysfluent_087,0.9945338,0.0693546,0.00091334444,0.00057282444,0.0061883843
M_1105_21y0m_1_dysfluent_088,0.99262035,0.06652516,0.00032590778,0.00030781934,0.01913677
M_1105_21y0m_1_dysfluent_089,0.9963756,0.013016839,0.0005826484,0.0013132015,0.026569875
M_1105_21y0m_1_dysfluent_090,0.0002462765,0.024261791,0.06692226,0.038053468,0.0004275978
M_1105_21y0m_1_dysfluent_091,0.005985562,0.985531,0.27720714,0.0009163748,0.00063840544
M_1105_21y0m_1_dysfluent_092,0.002224632,0.9917237,0.035025246,0.0025041192,0.0017975903
M_1105_21y0m_1_dysfluent_093,0.045007806,0.032086827,0.91474354,0.00014943247,0.003174878
M_1105_21y0m_1_dysfluent_094,0.008937046,0.027012603,0.7448393,9.041091e-05,0.0785274
M_1105_21y0m_1_dysfluent_095,0.0028916246,0.13838133,0.46046188,3.9853916e-05,0.0019363379
M_1105_21y0m_1_dysfluent_096,0.00051933655,0.7027584,0.94845957,0.058765408,0.00029163546
M_1105_21y0m_1_dysfluent_097,0.0009530463,0.9751174,0.58733726,0.021471923,0.0036987138
M_1105_21y0m_1_dysfluent_098,0.0012079817,0.12705283,0.71827745,0.97563076,5.951764e-05
M_1105_21y0m_1_dysfluent_099,0.0012875604,0.04520079,0.28704697,0.9964384,0.00016041713
M_1105_21y0m_1_dysfluent_100,0.100004934,0.33707482,0.9906096,0.0007415776,0.0004586868
M_1105_21y0m_1_dysfluent_101,0.017244482,0.8916347,0.9112303,0.00033629301,0.0002831573
M_1105_21y0m_1_dysfluent_102,0.00071303995,0.96143204,0.078476585,0.00037483187,0.00042584763
M_1105_21y0m_1_dysfluent_103,0.00071303995,0.96143204,0.078476585,0.00037483187,0.00042584763
M_1105_21y0m_1_dysfluent_104,0.61827487,0.60833055,0.08777841,0.00040051542,0.00080372207
M_1105_21y0m_1_dysfluent_105,0.61827487,0.60833055,0.08777841,0.00040051542,0.00080372207
M_1105_21y0m_1_dysfluent_106,0.02809497,0.33306852,0.8541822,7.4274154e-05,0.0028051082
M_1105_21y0m_1_dysfluent_107,0.013456167,0.010496503,0.08383613,9.6817756e-05,0.001349397
M_1105_21y0m_1_dysfluent_108,0.00020410465,0.17969218,0.01417745,5.357214e-05,0.0068101245
M_1105_21y0m_1_dysfluent_109,0.0030853492,0.011434869,0.0018965201,0.99943084,0.001595938
M_1105_21y0m_1_dysfluent_110,0.003318549,0.013118487,0.0038978467,0.999411,0.00063435215
M_1105_21y0m_1_dysfluent_111,0.006367591,0.2403569,0.004467544,0.0075699366,0.86266065
M_1105_21y0m_1_dysfluent_112,0.0016943999,0.96235675,0.71082866,0.00077313103,0.001021487
M_1105_21y0m_1_dysfluent_113,0.0023039773,0.9277648,0.94838214,0.00090015243,0.0019045505
M_1105_21y0m_1_dysfluent_114,0.0021988216,0.9737129,0.87605405,0.0011030398,0.00308626
M_1105_21y0m_1_dysfluent_115,0.002427325,0.9826797,0.6398922,0.0009958665,0.124192774
M_1105_21y0m_1_dysfluent_116,0.00090854376,0.9746621,0.09754877,0.0006691295,0.00085039507
M_1105_21y0m_1_dysfluent_117,0.0058594723,0.9231751,0.011733132,0.00030911982,0.79826474
M_1105_21y0m_1_dysfluent_118,0.0020971638,0.058695737,0.9872803,0.00595675,0.015821235
M_1105_21y0m_1_dysfluent_119,0.0034155727,0.8940492,0.9427324,0.0007150266,0.00011873225
M_1105_21y0m_1_dysfluent_120,0.0021104189,0.8322027,0.95755655,0.0007286425,0.000220509
M_1105_21y0m_1_dysfluent_121,0.007963053,0.47789514,0.9904641,0.0012046662,0.00022406637
M_1105_21y0m_1_dysfluent_122,0.010352141,0.32185885,0.99209714,0.058229707,0.0001315033
M_1105_21y0m_1_dysfluent_123,0.004565819,0.34980458,0.23238336,0.988617,5.0215072e-05
M_1105_21y0m_1_dysfluent_124,0.009916174,0.01669414,0.0036592914,0.99950373,0.0005978765
M_1105_21y0m_1_dysfluent_125,0.0101027405,0.0483114,0.07017759,0.99631435,3.9709757e-05
M_1105_21y0m_1_dysfluent_126,0.041277677,0.117212996,0.0023851695,0.07758185,0.99864084
M_1105_21y0m_1_dysfluent_127,0.020978868,0.6970892,0.018551413,0.0008051275,0.9960238
M_1105_21y0m_1_dysfluent_128,0.0030833185,0.31828478,0.0641149,0.00022082352,0.9920746
M_1105_21y0m_1_dysfluent_129,0.0030833185,0.31828478,0.0641149,0.00022082352,0.9920746
M_1105_21y0m_1_dysfluent_130,0.005386013,0.012106287,0.9870112,0.08153752,0.003592237
M_1105_21y0m_1_dysfluent_131,0.0019456679,0.03756101,0.0017199034,0.9982595,0.0013322078
M_1105_21y0m_1_dysfluent_132,0.010011864,0.90013707,0.8591944,0.0006715171,0.09611458
M_1105_21y0m_1_dysfluent_133,0.104602195,0.39384344,0.99347126,0.00054132286,0.022767272
M_1105_21y0m_1_dysfluent_134,0.038473707,0.29118308,0.9961365,0.0007116687,0.0048501855
M_1105_21y0m_1_dysfluent_135,0.0072292453,0.18039337,0.9648892,0.05995218,0.0011325555
M_1105_21y0m_1_dysfluent_136,0.0032634947,0.035303164,0.044961117,0.9985856,0.00021539645
M_1105_21y0m_1_dysfluent_137,0.007603998,0.03556222,0.016013352,0.99956113,0.00060345826
M_1105_21y0m_1_dysfluent_138,0.004748058,0.07580012,0.020704286,0.9986094,8.469151e-05
M_1105_21y0m_1_dysfluent_139,0.008057089,0.008562005,0.0027651726,0.9991949,0.00029568974
M_1105_21y0m_1_dysfluent_140,0.008902421,0.0069466135,0.00787813,0.9992459,0.00021101559
M_1105_21y0m_1_dysfluent_141,0.00915981,0.0062652873,0.008326989,0.99931586,0.00025305667
M_1105_21y0m_1_dysfluent_142,0.0052252016,0.045820888,0.21695119,0.9982132,7.772792e-05
M_1105_21y0m_1_dysfluent_143,0.28820324,0.013789029,0.96114796,0.0013559135,0.00033044213
M_1105_21y0m_1_dysfluent_144,0.0023417394,0.91882604,0.019078227,0.0023230698,0.006940419
M_1105_21y0m_1_dysfluent_145,0.0036362251,0.90877503,0.001700511,0.00011410052,0.22009228
M_1105_21y0m_1_dysfluent_146,0.015035516,0.009562226,0.37686852,0.95406,0.00784759
M_1105_21y0m_1_dysfluent_147,0.0112559805,0.044955634,0.9440184,0.39945167,0.0005223468
