Show,EpId,ClipId,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,Interjection,NoStutteredWords,NoSpeech,Clip,audio_path
FluencyBank,147,82,0,0,1,0,0,0,0,2,0,FluencyBank_147_82,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_82.wav
FluencyBank,147,83,0,0,3,2,0,0,0,0,0,FluencyBank_147_83,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_83.wav
FluencyBank,147,84,1,0,1,2,0,0,2,0,0,FluencyBank_147_84,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_84.wav
FluencyBank,147,85,0,0,1,0,0,0,0,2,0,FluencyBank_147_85,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_85.wav
FluencyBank,147,86,0,0,0,1,0,0,0,2,0,FluencyBank_147_86,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_86.wav
FluencyBank,147,87,0,0,1,0,2,0,0,1,0,FluencyBank_147_87,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_87.wav
FluencyBank,147,88,0,0,0,0,0,0,0,3,0,FluencyBank_147_88,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_88.wav
FluencyBank,147,89,0,0,1,0,0,0,3,2,0,FluencyBank_147_89,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_89.wav
FluencyBank,147,90,0,0,0,0,0,0,3,3,0,FluencyBank_147_90,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_90.wav
FluencyBank,147,91,0,0,0,1,3,0,1,0,0,FluencyBank_147_91,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_91.wav
FluencyBank,147,92,0,0,0,0,3,1,0,0,0,FluencyBank_147_92,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_92.wav
FluencyBank,147,93,0,0,0,2,0,1,3,1,0,FluencyBank_147_93,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_93.wav
FluencyBank,147,94,0,0,0,0,0,2,3,1,0,FluencyBank_147_94,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_94.wav
FluencyBank,147,95,0,0,0,2,1,3,3,0,0,FluencyBank_147_95,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_95.wav
FluencyBank,147,96,0,0,0,1,0,0,3,2,0,FluencyBank_147_96,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_96.wav
FluencyBank,147,97,0,0,0,2,2,0,0,0,0,FluencyBank_147_97,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_97.wav
FluencyBank,147,98,0,0,1,0,0,0,3,2,0,FluencyBank_147_98,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_98.wav
FluencyBank,147,99,0,0,1,0,0,0,0,2,0,FluencyBank_147_99,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_99.wav
FluencyBank,147,100,0,0,0,0,0,2,2,1,0,FluencyBank_147_100,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_100.wav
FluencyBank,147,101,0,0,2,0,0,0,3,1,0,FluencyBank_147_101,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_101.wav
FluencyBank,147,102,0,0,0,1,0,0,0,2,0,FluencyBank_147_102,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_102.wav
FluencyBank,147,103,0,0,1,2,1,0,0,0,0,FluencyBank_147_103,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_103.wav
FluencyBank,147,104,0,0,1,0,0,0,0,2,0,FluencyBank_147_104,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_104.wav
FluencyBank,147,105,0,0,1,0,0,0,0,2,0,FluencyBank_147_105,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_105.wav
FluencyBank,147,106,0,0,2,0,0,0,0,1,0,FluencyBank_147_106,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_106.wav
FluencyBank,147,107,0,0,0,0,0,0,0,3,0,FluencyBank_147_107,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/147/FluencyBank_147_107.wav
FluencyBank,173,0,0,0,0,0,0,0,2,3,0,FluencyBank_173_0,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_0.wav
FluencyBank,173,1,0,0,0,0,0,3,3,0,0,FluencyBank_173_1,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_1.wav
FluencyBank,173,2,0,0,3,1,0,0,0,0,0,FluencyBank_173_2,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_2.wav
FluencyBank,173,3,0,0,0,0,0,0,0,3,0,FluencyBank_173_3,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_3.wav
FluencyBank,173,4,0,0,2,0,0,2,0,0,0,FluencyBank_173_4,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_4.wav
FluencyBank,173,5,0,0,0,2,0,0,0,1,0,FluencyBank_173_5,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_5.wav
FluencyBank,173,6,0,0,0,0,0,0,0,3,0,FluencyBank_173_6,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_6.wav
FluencyBank,173,7,0,0,0,0,0,0,0,3,0,FluencyBank_173_7,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_7.wav
FluencyBank,173,8,0,0,1,0,0,0,0,2,0,FluencyBank_173_8,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_8.wav
FluencyBank,173,9,0,0,1,0,0,0,0,2,0,FluencyBank_173_9,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_9.wav
FluencyBank,173,10,0,0,0,1,0,2,1,0,0,FluencyBank_173_10,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_10.wav
FluencyBank,173,11,0,0,0,1,1,1,0,0,0,FluencyBank_173_11,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_11.wav
FluencyBank,173,12,0,0,1,3,1,0,0,0,0,FluencyBank_173_12,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_12.wav
FluencyBank,173,13,0,0,0,3,0,0,0,0,0,FluencyBank_173_13,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_13.wav
FluencyBank,173,14,0,0,0,0,0,0,3,3,0,FluencyBank_173_14,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_14.wav
FluencyBank,173,15,0,0,0,0,0,0,2,3,0,FluencyBank_173_15,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_15.wav
FluencyBank,173,16,0,0,1,1,0,0,3,2,0,FluencyBank_173_16,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_16.wav
FluencyBank,173,17,0,0,0,0,0,0,1,3,0,FluencyBank_173_17,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_17.wav
FluencyBank,173,18,0,0,0,2,0,0,2,1,0,FluencyBank_173_18,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_18.wav
FluencyBank,173,19,0,0,0,0,0,0,3,3,0,FluencyBank_173_19,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_19.wav
FluencyBank,173,20,0,0,0,0,0,0,0,3,0,FluencyBank_173_20,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_20.wav
FluencyBank,173,21,0,0,0,0,0,3,1,0,0,FluencyBank_173_21,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_21.wav
FluencyBank,173,22,0,0,1,0,0,1,3,1,0,FluencyBank_173_22,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_22.wav
FluencyBank,173,23,0,0,0,0,0,3,0,0,0,FluencyBank_173_23,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_23.wav
FluencyBank,173,24,0,0,0,2,2,2,3,0,0,FluencyBank_173_24,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_24.wav
FluencyBank,173,25,0,0,0,2,1,1,1,0,0,FluencyBank_173_25,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_25.wav
FluencyBank,173,26,0,0,0,3,1,0,0,0,0,FluencyBank_173_26,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_26.wav
FluencyBank,173,27,0,0,0,0,0,0,0,3,0,FluencyBank_173_27,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_27.wav
FluencyBank,173,28,0,0,0,0,0,0,0,3,0,FluencyBank_173_28,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_28.wav
FluencyBank,173,29,0,0,0,0,0,0,0,3,0,FluencyBank_173_29,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_29.wav
FluencyBank,173,30,0,0,3,0,1,0,0,0,0,FluencyBank_173_30,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_30.wav
FluencyBank,173,31,0,0,0,0,0,2,0,1,0,FluencyBank_173_31,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_31.wav
FluencyBank,173,32,0,0,0,2,0,0,0,1,0,FluencyBank_173_32,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_32.wav
FluencyBank,173,33,0,0,0,2,0,0,0,1,0,FluencyBank_173_33,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_33.wav
FluencyBank,173,34,0,0,0,0,0,0,0,3,0,FluencyBank_173_34,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_34.wav
FluencyBank,173,35,0,0,0,2,1,0,0,0,0,FluencyBank_173_35,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_35.wav
FluencyBank,173,36,0,0,0,0,0,0,1,3,0,FluencyBank_173_36,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_36.wav
FluencyBank,173,37,0,0,0,0,0,0,3,3,0,FluencyBank_173_37,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_37.wav
FluencyBank,173,38,0,0,0,1,0,0,1,2,0,FluencyBank_173_38,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_38.wav
FluencyBank,173,39,0,0,0,0,0,0,3,3,0,FluencyBank_173_39,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_39.wav
FluencyBank,173,40,0,0,0,2,2,0,0,0,0,FluencyBank_173_40,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_40.wav
FluencyBank,173,41,0,0,0,2,2,0,1,0,0,FluencyBank_173_41,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_41.wav
FluencyBank,173,42,0,0,3,0,0,0,0,0,0,FluencyBank_173_42,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_42.wav
FluencyBank,173,43,0,0,0,1,0,0,2,2,0,FluencyBank_173_43,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_43.wav
FluencyBank,173,44,0,0,0,0,0,0,2,3,0,FluencyBank_173_44,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_44.wav
FluencyBank,173,45,0,0,0,0,0,0,1,3,0,FluencyBank_173_45,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_45.wav
FluencyBank,173,46,0,0,1,1,0,0,0,1,0,FluencyBank_173_46,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_46.wav
FluencyBank,173,47,0,0,1,0,0,0,3,2,0,FluencyBank_173_47,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_47.wav
FluencyBank,173,48,0,0,0,0,0,2,2,1,0,FluencyBank_173_48,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_48.wav
FluencyBank,173,49,0,0,0,1,0,1,2,2,0,FluencyBank_173_49,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_49.wav
FluencyBank,173,50,0,0,0,2,1,0,0,0,0,FluencyBank_173_50,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_50.wav
FluencyBank,173,51,0,0,0,0,0,3,3,0,0,FluencyBank_173_51,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_51.wav
FluencyBank,173,52,0,0,1,1,1,3,0,0,0,FluencyBank_173_52,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_52.wav
FluencyBank,173,53,0,0,0,0,0,3,1,0,0,FluencyBank_173_53,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_53.wav
FluencyBank,173,54,0,0,0,0,0,0,0,3,0,FluencyBank_173_54,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_54.wav
FluencyBank,173,55,0,0,0,2,1,1,0,0,0,FluencyBank_173_55,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_55.wav
FluencyBank,173,56,0,0,0,2,1,0,0,0,0,FluencyBank_173_56,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_56.wav
FluencyBank,173,57,0,0,0,0,0,0,3,3,0,FluencyBank_173_57,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_57.wav
FluencyBank,173,58,0,0,0,2,0,3,0,0,0,FluencyBank_173_58,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_58.wav
FluencyBank,173,59,0,0,0,1,0,0,0,2,0,FluencyBank_173_59,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_59.wav
FluencyBank,173,60,0,0,0,0,0,0,0,3,0,FluencyBank_173_60,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_60.wav
FluencyBank,173,61,0,0,0,0,0,0,0,3,0,FluencyBank_173_61,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_61.wav
FluencyBank,173,62,0,0,0,0,0,0,2,3,0,FluencyBank_173_62,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_62.wav
FluencyBank,173,63,0,0,0,1,0,3,3,0,0,FluencyBank_173_63,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_63.wav
FluencyBank,173,64,0,0,0,1,2,2,1,0,0,FluencyBank_173_64,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_64.wav
FluencyBank,173,65,0,0,0,1,3,0,1,0,0,FluencyBank_173_65,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_65.wav
FluencyBank,173,66,0,0,1,2,2,0,1,0,0,FluencyBank_173_66,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_66.wav
FluencyBank,173,67,0,0,1,0,0,0,3,3,0,FluencyBank_173_67,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_67.wav
FluencyBank,173,68,0,0,0,0,0,0,0,3,0,FluencyBank_173_68,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_68.wav
FluencyBank,173,69,0,0,0,0,0,0,0,3,0,FluencyBank_173_69,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_69.wav
FluencyBank,173,70,0,0,0,0,0,0,0,3,0,FluencyBank_173_70,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_70.wav
FluencyBank,173,71,0,0,0,0,0,0,0,3,0,FluencyBank_173_71,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_71.wav
FluencyBank,173,72,1,0,0,0,1,0,0,2,0,FluencyBank_173_72,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_72.wav
FluencyBank,173,73,0,0,3,0,1,1,3,0,0,FluencyBank_173_73,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_73.wav
FluencyBank,173,74,0,0,3,1,2,0,1,0,0,FluencyBank_173_74,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_74.wav
FluencyBank,173,75,0,0,0,2,1,1,0,0,0,FluencyBank_173_75,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_75.wav
FluencyBank,173,76,0,0,0,1,0,0,0,2,0,FluencyBank_173_76,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_76.wav
FluencyBank,173,77,0,0,0,1,1,2,2,0,0,FluencyBank_173_77,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_77.wav
FluencyBank,173,78,0,0,0,0,1,2,2,0,0,FluencyBank_173_78,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/173/FluencyBank_173_78.wav
FluencyBank,178,0,0,0,3,0,0,0,0,0,0,FluencyBank_178_0,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_0.wav
FluencyBank,178,1,0,0,1,0,0,0,0,2,0,FluencyBank_178_1,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_1.wav
FluencyBank,178,2,0,0,0,0,0,0,2,3,0,FluencyBank_178_2,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_2.wav
FluencyBank,178,3,0,0,0,0,0,0,1,3,0,FluencyBank_178_3,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_3.wav
FluencyBank,178,4,0,0,0,1,0,0,2,2,0,FluencyBank_178_4,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_4.wav
FluencyBank,178,5,0,0,0,1,0,1,1,2,0,FluencyBank_178_5,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_5.wav
FluencyBank,178,6,0,0,0,0,0,1,2,2,0,FluencyBank_178_6,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_6.wav
FluencyBank,178,7,0,0,1,0,0,0,0,2,0,FluencyBank_178_7,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_7.wav
FluencyBank,178,8,0,0,1,0,0,0,3,2,0,FluencyBank_178_8,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_8.wav
FluencyBank,178,9,0,0,0,0,0,0,0,3,0,FluencyBank_178_9,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_9.wav
FluencyBank,178,10,0,0,0,0,0,0,1,3,0,FluencyBank_178_10,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_10.wav
FluencyBank,178,11,0,0,0,0,0,0,0,3,0,FluencyBank_178_11,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_11.wav
FluencyBank,178,12,0,0,3,0,0,0,0,0,0,FluencyBank_178_12,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_12.wav
FluencyBank,178,13,0,0,0,0,3,0,0,0,0,FluencyBank_178_13,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_13.wav
FluencyBank,178,14,0,0,0,0,0,0,0,3,0,FluencyBank_178_14,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_14.wav
FluencyBank,178,15,0,0,0,1,0,0,0,2,0,FluencyBank_178_15,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_15.wav
FluencyBank,178,16,0,0,0,0,0,0,3,3,0,FluencyBank_178_16,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_16.wav
FluencyBank,178,17,0,0,0,0,0,0,0,3,0,FluencyBank_178_17,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_17.wav
FluencyBank,178,18,0,0,1,0,0,1,3,2,0,FluencyBank_178_18,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_18.wav
FluencyBank,178,19,0,0,0,0,0,0,2,3,0,FluencyBank_178_19,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_19.wav
FluencyBank,178,20,0,0,1,0,0,0,2,2,0,FluencyBank_178_20,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_20.wav
FluencyBank,178,21,0,0,2,0,0,0,0,1,0,FluencyBank_178_21,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_21.wav
FluencyBank,178,22,0,0,0,0,0,0,1,3,0,FluencyBank_178_22,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_22.wav
FluencyBank,178,23,0,0,0,0,0,0,1,3,0,FluencyBank_178_23,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_23.wav
FluencyBank,178,24,0,0,0,0,0,0,1,3,0,FluencyBank_178_24,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_24.wav
FluencyBank,178,25,0,0,0,0,0,0,3,3,0,FluencyBank_178_25,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_25.wav
FluencyBank,178,26,0,0,0,0,0,0,3,3,0,FluencyBank_178_26,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_26.wav
FluencyBank,178,27,0,0,0,0,0,1,3,2,0,FluencyBank_178_27,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_27.wav
FluencyBank,178,28,0,0,2,0,0,0,3,1,0,FluencyBank_178_28,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_28.wav
FluencyBank,178,29,0,0,0,0,1,1,0,1,0,FluencyBank_178_29,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_29.wav
FluencyBank,178,30,0,0,1,0,0,0,1,2,0,FluencyBank_178_30,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_30.wav
FluencyBank,178,31,0,0,0,1,0,0,1,2,0,FluencyBank_178_31,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_31.wav
FluencyBank,178,32,0,0,0,2,0,0,0,1,0,FluencyBank_178_32,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_32.wav
FluencyBank,178,33,0,0,0,0,0,0,0,3,0,FluencyBank_178_33,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_33.wav
FluencyBank,178,34,0,0,1,0,0,0,0,2,0,FluencyBank_178_34,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_34.wav
FluencyBank,178,35,0,0,0,0,1,0,0,2,0,FluencyBank_178_35,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_35.wav
FluencyBank,178,36,0,0,0,0,0,0,3,3,0,FluencyBank_178_36,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_36.wav
FluencyBank,178,37,0,0,0,0,0,0,1,3,0,FluencyBank_178_37,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_37.wav
FluencyBank,178,38,0,0,0,0,2,0,0,1,0,FluencyBank_178_38,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_38.wav
FluencyBank,178,39,0,0,0,2,1,0,2,0,0,FluencyBank_178_39,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_39.wav
FluencyBank,178,40,1,0,0,1,0,1,2,1,0,FluencyBank_178_40,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_40.wav
FluencyBank,178,41,0,0,3,0,0,0,0,0,0,FluencyBank_178_41,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_41.wav
FluencyBank,178,42,0,0,0,1,1,0,2,1,0,FluencyBank_178_42,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_42.wav
FluencyBank,178,43,0,0,1,0,0,1,2,1,0,FluencyBank_178_43,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_43.wav
FluencyBank,178,44,0,0,1,1,0,0,3,1,0,FluencyBank_178_44,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_44.wav
FluencyBank,178,45,0,0,2,0,0,0,1,1,0,FluencyBank_178_45,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_45.wav
FluencyBank,178,46,0,0,2,0,1,0,2,1,0,FluencyBank_178_46,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_46.wav
FluencyBank,178,47,0,0,3,0,0,0,1,0,0,FluencyBank_178_47,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_47.wav
FluencyBank,178,48,0,0,2,0,3,0,1,0,0,FluencyBank_178_48,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_48.wav
FluencyBank,178,49,0,0,1,0,0,1,3,1,0,FluencyBank_178_49,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_49.wav
FluencyBank,178,50,0,0,2,0,2,0,1,1,0,FluencyBank_178_50,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_50.wav
FluencyBank,178,51,0,0,0,0,0,0,0,3,0,FluencyBank_178_51,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_51.wav
FluencyBank,178,52,0,0,0,0,0,0,0,3,0,FluencyBank_178_52,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_52.wav
FluencyBank,178,53,0,0,1,0,0,1,3,1,0,FluencyBank_178_53,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_53.wav
FluencyBank,178,54,0,0,1,2,1,0,0,0,0,FluencyBank_178_54,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_54.wav
FluencyBank,178,55,0,0,2,1,2,0,3,0,0,FluencyBank_178_55,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_55.wav
FluencyBank,178,56,0,0,0,0,0,0,2,3,0,FluencyBank_178_56,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_56.wav
FluencyBank,178,57,1,0,0,0,0,0,0,2,0,FluencyBank_178_57,fluencybank_CLIP/fluencybank_CLIP/FluencyBank/178/FluencyBank_178_57.wav
