Show,EpId,ClipId,Start,Stop,is_probably_host,speaker,clip_silhouette_score,SEP12k,SEP28k-E,SEP28k-T,SEP28k-D,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,target_label,audio_path,EpId_clean,ClipId_clean
MyStutteringLife,23,138,6204800,6252800,True,Pedro Peña,0.3745007216930389,,train,test,test,0,0,0,0,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/MyStutteringLife/23/MyStutteringLife_23_138.wav,23,138
MyStutteringLife,20,8,1911680,1959680,True,Pedro Peña,0.4394878149032593,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/MyStutteringLife/20/MyStutteringLife_20_8.wav,20,8
StutteringIsCool,46,4,29849600,29897600,True,Daniele Rossi,0.3392505347728729,,train,test,test,0,0,0,0,0,2,0,3,1,1,0,0,Interjection,../SEP-28k_CLIP/StutteringIsCool/46/StutteringIsCool_46_4.wav,46,4
IStutterSoWhat,1,117,8889440,8937440,True,Evan Sherman,,train,dev,dev,train,0,0,0,0,3,1,1,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/IStutterSoWhat/1/IStutterSoWhat_1_117.wav,1,117
WomenWhoStutter,74,100,13372480,13420480,True,Pamela Mertz,0.4931516945362091,,train,test,test,0,0,1,0,0,0,0,3,2,2,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/74/WomenWhoStutter_74_100.wav,74,100
HeStutters,1,127,9410720,9458720,True,Pamela Mertz,0.2867150902748108,,train,test,test,0,0,0,0,3,1,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/HeStutters/1/HeStutters_1_127.wav,1,127
StutterTalk,79,9,8856800,8904800,False,StutterTalk_79_1,0.456681877374649,train,test,train,dev,0,0,0,0,0,0,0,0,3,2,0,0,Fluent,../SEP-28k_CLIP/StutterTalk/79/StutterTalk_79_9.wav,79,9
HeStutters,12,33,30668160,30716160,True,Pamela Mertz,0.5648887157440186,,train,test,test,0,0,0,0,1,3,0,2,0,1,0,0,WordRep,../SEP-28k_CLIP/HeStutters/12/HeStutters_12_33.wav,12,33
StutterTalk,6,122,28423680,28471680,True,Peter Reitzes,0.5387546420097351,,train,test,test,0,0,1,0,0,0,0,3,2,2,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/6/StutterTalk_6_122.wav,6,122
StutteringIsCool,15,15,6852960,6900960,True,Daniele Rossi,0.3757466375827789,,train,test,test,0,0,3,0,0,0,0,3,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/15/StutteringIsCool_15_15.wav,15,15
WomenWhoStutter,92,3,14891360,14939360,True,Pamela Mertz,0.5591322183609009,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/92/WomenWhoStutter_92_3.wav,92,3
StutterTalk,63,69,21524000,21572000,True,Chaya Goldstein,0.3700700998306274,train,dev,dev,train,0,0,1,0,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/63/StutterTalk_63_69.wav,63,69
HVSA,2,172,35219200,35267200,False,HVSA_2_0,0.4309601783752441,train,test,train,dev,0,1,0,0,0,0,0,3,3,2,0,0,Interjection,../SEP-28k_CLIP/HVSA/2/HVSA_2_172.wav,2,172
WomenWhoStutter,81,105,18748640,18796640,True,Pamela Mertz,0.5825291275978088,,train,test,test,0,0,0,0,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/WomenWhoStutter/81/WomenWhoStutter_81_105.wav,81,105
WomenWhoStutter,1,43,10363200,10411200,True,Pamela Mertz,0.2863600552082062,,train,test,test,0,0,0,1,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/1/WomenWhoStutter_1_43.wav,1,43
StutterTalk,72,41,319360,367360,False,StutterTalk_72_1,0.5848902463912964,train,dev,dev,train,0,0,0,3,0,0,1,0,0,0,0,0,Block,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_41.wav,72,41
StrongVoices,23,17,32693600,32741600,False,StrongVoices_23_2,0.4167896807193756,train,test,train,dev,0,0,3,1,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StrongVoices/23/StrongVoices_23_17.wav,23,17
StutterTalk,25,104,3859360,3907360,True,Peter Reitzes,0.4217411279678345,,train,test,test,0,0,0,2,3,1,0,1,0,0,0,0,SoundRep,../SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_104.wav,25,104
StutteringIsCool,46,163,25682400,25730400,True,Daniele Rossi,0.4569800794124603,,train,test,test,0,0,2,0,0,0,0,3,1,1,0,0,Interjection,../SEP-28k_CLIP/StutteringIsCool/46/StutteringIsCool_46_163.wav,46,163
StutterTalk,9,12,12040480,12088480,True,Christopher Constantino,0.5985777974128723,train,dev,dev,train,0,1,0,0,0,0,0,0,3,0,0,0,Fluent,../SEP-28k_CLIP/StutterTalk/9/StutterTalk_9_12.wav,9,12
MyStutteringLife,7,6,51132960,51180960,True,Pedro Peña,0.5986344218254089,,train,test,test,0,0,3,1,0,0,0,3,0,1,0,0,Prolongation,../SEP-28k_CLIP/MyStutteringLife/7/MyStutteringLife_7_6.wav,7,6
StutterTalk,57,21,18452800,18500800,True,Caryn Herring,0.4702615737915039,train,dev,dev,train,0,0,0,0,0,0,0,0,3,1,0,0,Fluent,../SEP-28k_CLIP/StutterTalk/57/StutterTalk_57_21.wav,57,21
MyStutteringLife,29,35,4142720,4190720,True,Pedro Peña,,,train,test,test,0,0,0,0,0,0,0,0,3,2,1,0,Fluent,../SEP-28k_CLIP/MyStutteringLife/29/MyStutteringLife_29_35.wav,29,35
WomenWhoStutter,41,15,43008480,43056480,False,WomenWhoStutter_41_1,0.2733456194400787,train,dev,dev,train,0,0,0,1,3,0,0,3,0,0,0,0,SoundRep,../SEP-28k_CLIP/WomenWhoStutter/41/WomenWhoStutter_41_15.wav,41,15
MyStutteringLife,7,49,4912000,4960000,True,Pedro Peña,0.580012857913971,,train,test,test,0,0,2,0,0,0,0,3,1,1,0,0,Interjection,../SEP-28k_CLIP/MyStutteringLife/7/MyStutteringLife_7_49.wav,7,49
WomenWhoStutter,81,22,7694400,7742400,True,Pamela Mertz,0.2521868348121643,,train,test,test,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/81/WomenWhoStutter_81_22.wav,81,22
WomenWhoStutter,97,43,7866880,7914880,True,Pamela Mertz,0.6072705388069153,,train,test,test,0,0,0,1,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/WomenWhoStutter/97/WomenWhoStutter_97_43.wav,97,43
StutteringIsCool,12,20,12871680,12919680,True,Daniele Rossi,0.2467535138130188,,train,test,test,0,0,0,1,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/StutteringIsCool/12/StutteringIsCool_12_20.wav,12,20
HeStutters,11,37,5899840,5947840,False,HeStutters_11_0,0.4042147994041443,train,test,train,dev,0,0,0,0,1,3,0,1,0,0,0,0,WordRep,../SEP-28k_CLIP/HeStutters/11/HeStutters_11_37.wav,11,37
WomenWhoStutter,57,58,4721760,4769760,False,WomenWhoStutter_57_1,0.5514673590660095,train,dev,dev,train,0,0,0,0,0,0,0,0,3,1,0,0,Fluent,../SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_58.wav,57,58
WomenWhoStutter,50,221,30316800,30364800,True,Pamela Mertz,0.4005093574523926,,train,test,test,0,0,0,0,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/50/WomenWhoStutter_50_221.wav,50,221
WomenWhoStutter,19,27,32099840,32147840,True,Pamela Mertz,0.4869992434978485,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/WomenWhoStutter/19/WomenWhoStutter_19_27.wav,19,27
WomenWhoStutter,50,1,17484160,17532160,False,WomenWhoStutter_50_0,0.0225052926689386,train,dev,dev,train,0,1,0,0,0,0,2,0,3,0,0,0,Fluent,../SEP-28k_CLIP/WomenWhoStutter/50/WomenWhoStutter_50_1.wav,50,1
HeStutters,4,16,17101600,17149600,True,Pamela Mertz,0.2622053623199463,,train,test,test,0,0,1,1,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/HeStutters/4/HeStutters_4_16.wav,4,16
WomenWhoStutter,19,35,3035840,3083840,False,WomenWhoStutter_19_0,0.7020517587661743,train,dev,dev,train,0,0,0,1,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/19/WomenWhoStutter_19_35.wav,19,35
WomenWhoStutter,0,262,22861280,22909280,False,WomenWhoStutter_0_0,0.2159397900104522,train,dev,dev,train,1,0,3,0,0,0,1,0,0,0,0,1,Prolongation,../SEP-28k_CLIP/WomenWhoStutter/0/WomenWhoStutter_0_262.wav,0,262
MyStutteringLife,21,37,46380480,46428480,True,Pedro Peña,0.6716005206108093,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0,Fluent,../SEP-28k_CLIP/MyStutteringLife/21/MyStutteringLife_21_37.wav,21,37
WomenWhoStutter,103,20,2010880,2058880,False,WomenWhoStutter_103_1,0.3250971734523773,train,dev,dev,train,0,0,0,0,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/103/WomenWhoStutter_103_20.wav,103,20
HeStutters,18,127,17600960,17648960,True,Pamela Mertz,0.5194705128669739,,train,test,test,0,2,0,0,3,2,0,0,0,1,0,0,SoundRep,../SEP-28k_CLIP/HeStutters/18/HeStutters_18_127.wav,18,127
WomenWhoStutter,39,166,2197120,2245120,True,Pamela Mertz,0.3805249631404876,,train,test,test,0,0,1,0,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/39/WomenWhoStutter_39_166.wav,39,166
StutterTalk,63,89,25987200,26035200,True,Chaya Goldstein,0.5430506467819214,train,dev,dev,train,0,0,0,1,1,3,0,1,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/63/StutterTalk_63_89.wav,63,89
StrongVoices,32,125,27956960,28004960,False,StrongVoices_32_2,0.8351839780807495,train,dev,dev,train,0,0,0,0,0,0,0,0,3,1,0,0,Fluent,../SEP-28k_CLIP/StrongVoices/32/StrongVoices_32_125.wav,32,125
WomenWhoStutter,1,14,34843200,34891200,True,Pamela Mertz,0.5064201951026917,,train,test,test,0,0,1,1,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/1/WomenWhoStutter_1_14.wav,1,14
WomenWhoStutter,62,21,6051200,6099200,True,Pamela Mertz,0.4735270738601684,,train,test,test,0,0,0,3,1,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_21.wav,62,21
HeStutters,11,153,25438240,25486240,True,Pamela Mertz,0.6727831959724426,,train,test,test,0,0,2,0,0,0,0,3,1,1,0,0,Interjection,../SEP-28k_CLIP/HeStutters/11/HeStutters_11_153.wav,11,153
HeStutters,1,70,36630240,36678240,True,Pamela Mertz,0.5432164072990417,,train,test,test,0,0,0,2,2,0,0,3,0,0,0,0,Interjection,../SEP-28k_CLIP/HeStutters/1/HeStutters_1_70.wav,1,70
HeStutters,22,145,3259840,3307840,False,HeStutters_22_1,0.727766752243042,train,dev,dev,train,0,0,0,0,0,3,0,0,0,1,0,0,WordRep,../SEP-28k_CLIP/HeStutters/22/HeStutters_22_145.wav,22,145
WomenWhoStutter,22,9,4656480,4704480,True,Pamela Mertz,0.172561839222908,,train,test,test,0,0,0,3,0,0,1,0,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/22/WomenWhoStutter_22_9.wav,22,9
StutterTalk,7,2,12122560,12170560,False,StutterTalk_7_1,0.475233793258667,train,test,train,dev,0,0,1,2,1,0,0,3,1,1,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/7/StutterTalk_7_2.wav,7,2
StutterTalk,16,18,26560640,26608640,True,Reuben Schuff,0.4802166819572449,train,test,train,dev,0,0,0,0,0,3,0,1,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/16/StutterTalk_16_18.wav,16,18
WomenWhoStutter,84,30,27089120,27137120,False,WomenWhoStutter_84_1,0.4450305104255676,train,dev,dev,train,0,0,0,1,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/84/WomenWhoStutter_84_30.wav,84,30
StutterTalk,6,188,41373920,41421920,True,Peter Reitzes,0.4935251772403717,,train,test,test,0,0,0,0,3,1,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/StutterTalk/6/StutterTalk_6_188.wav,6,188
WomenWhoStutter,97,180,30583840,30631840,False,WomenWhoStutter_97_1,0.549628496170044,train,test,train,dev,0,0,2,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/97/WomenWhoStutter_97_180.wav,97,180
HeStutters,1,155,15124320,15172320,True,Pamela Mertz,0.5690881609916687,,train,test,test,0,0,0,0,3,0,0,0,0,1,0,0,SoundRep,../SEP-28k_CLIP/HeStutters/1/HeStutters_1_155.wav,1,155
StutterTalk,35,21,25756640,25804640,True,Peter Reitzes,0.5284362435340881,,train,test,test,0,0,0,0,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/StutterTalk/35/StutterTalk_35_21.wav,35,21
StutterTalk,68,211,47090720,47138720,True,Chaya Goldstein,0.4374055862426758,train,dev,dev,train,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/68/StutterTalk_68_211.wav,68,211
StutterTalk,47,31,22991840,23039840,True,Peter Reitzes,0.4103354215621948,,train,test,test,0,0,0,0,0,3,0,0,0,1,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/47/StutterTalk_47_31.wav,47,31
StutterTalk,68,183,40021120,40069120,False,StutterTalk_68_0,0.7651083469390869,train,test,train,dev,0,0,0,0,0,3,0,2,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/68/StutterTalk_68_183.wav,68,183
WomenWhoStutter,0,161,1455040,1503040,True,Pamela Mertz,0.5113035440444946,,train,test,test,0,0,1,0,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/WomenWhoStutter/0/WomenWhoStutter_0_161.wav,0,161
WomenWhoStutter,39,213,28185600,28233600,True,Pamela Mertz,0.4112973213195801,,train,test,test,0,0,1,3,0,0,1,0,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/39/WomenWhoStutter_39_213.wav,39,213
HeStutters,1,36,31917440,31965440,True,Pamela Mertz,0.6170733571052551,,train,test,test,0,0,0,1,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/HeStutters/1/HeStutters_1_36.wav,1,36
WomenWhoStutter,10,181,2309600,2357600,True,Pamela Mertz,0.3522214889526367,,train,test,test,0,0,3,1,0,0,0,2,0,1,0,0,Prolongation,../SEP-28k_CLIP/WomenWhoStutter/10/WomenWhoStutter_10_181.wav,10,181
HVSA,1,11,10920640,10968640,False,HVSA_1_0,0.5335400700569153,train,dev,dev,train,0,0,1,0,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/HVSA/1/HVSA_1_11.wav,1,11
MyStutteringLife,35,60,15121760,15169760,True,Pedro Peña,,,train,test,test,0,0,3,1,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/MyStutteringLife/35/MyStutteringLife_35_60.wav,35,60
StutterTalk,10,30,43046400,43094400,True,"Roisin McManus, Caryn Herring, Joel Korte",0.4932388067245483,train,test,train,dev,0,0,1,0,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/10/StutterTalk_10_30.wav,10,30
StutterTalk,18,39,7474240,7522240,True,Peter Reitzes,0.6489346623420715,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0,Fluent,../SEP-28k_CLIP/StutterTalk/18/StutterTalk_18_39.wav,18,39
StutterTalk,37,49,4268160,4316160,False,StutterTalk_37_2,0.6569770574569702,train,test,train,dev,0,0,0,0,1,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/37/StutterTalk_37_49.wav,37,49
StutteringIsCool,36,6,43246880,43294880,False,StutteringIsCool_36_1,0.0874946638941764,train,dev,dev,train,0,0,0,1,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/StutteringIsCool/36/StutteringIsCool_36_6.wav,36,6
HeStutters,23,11,41051040,41099040,False,HeStutters_23_1,0.3809226155281067,train,dev,dev,train,0,0,0,0,3,2,1,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/HeStutters/23/HeStutters_23_11.wav,23,11
StutteringIsCool,34,164,18783840,18831840,False,StutteringIsCool_34_1,0.7542948126792908,train,test,train,dev,0,0,0,1,0,2,0,3,0,1,0,0,Interjection,../SEP-28k_CLIP/StutteringIsCool/34/StutteringIsCool_34_164.wav,34,164
StutterTalk,44,11,17135680,17183680,True,Peter Reitzes,0.5384296774864197,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/44/StutterTalk_44_11.wav,44,11
HeStutters,22,62,13263200,13311200,False,HeStutters_22_1,0.7695232629776001,train,dev,dev,train,0,0,0,1,2,0,0,3,1,0,0,0,Interjection,../SEP-28k_CLIP/HeStutters/22/HeStutters_22_62.wav,22,62
StutterTalk,37,121,8894880,8942880,False,StutterTalk_37_1,0.5339100956916809,train,test,train,dev,0,0,1,0,0,0,0,3,2,1,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/37/StutterTalk_37_121.wav,37,121
StutterTalk,46,35,2559040,2607040,True,Peter Reitzes,0.6374205350875854,,train,test,test,0,0,0,0,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/StutterTalk/46/StutterTalk_46_35.wav,46,35
StutterTalk,68,86,19936160,19984160,True,Chaya Goldstein,0.4613889753818512,train,dev,dev,train,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/68/StutterTalk_68_86.wav,68,86
WomenWhoStutter,62,203,29068800,29116800,False,WomenWhoStutter_62_0,0.548733651638031,train,test,train,dev,0,0,0,3,1,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_203.wav,62,203
HeStutters,18,177,3680960,3728960,True,Pamela Mertz,0.433720976114273,,train,test,test,0,0,0,0,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/HeStutters/18/HeStutters_18_177.wav,18,177
WomenWhoStutter,0,163,8483360,8531360,True,Pamela Mertz,0.5187287926673889,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/WomenWhoStutter/0/WomenWhoStutter_0_163.wav,0,163
IStutterSoWhat,1,46,4639680,4687680,True,Evan Sherman,,train,dev,dev,train,0,0,1,0,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/IStutterSoWhat/1/IStutterSoWhat_1_46.wav,1,46
WomenWhoStutter,46,23,21788480,21836480,True,Pamela Mertz,0.4115363657474518,,train,test,test,0,0,0,0,0,0,0,0,3,2,0,0,Fluent,../SEP-28k_CLIP/WomenWhoStutter/46/WomenWhoStutter_46_23.wav,46,23
StutterTalk,37,78,6803200,6851200,True,Christopher Constantino,0.5199490189552307,train,dev,dev,train,0,0,0,0,0,3,2,0,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/37/StutterTalk_37_78.wav,37,78
StutteringIsCool,46,82,14254720,14302720,True,Daniele Rossi,0.5799522995948792,,train,test,test,0,0,0,0,0,1,0,3,2,2,0,0,Interjection,../SEP-28k_CLIP/StutteringIsCool/46/StutteringIsCool_46_82.wav,46,82
HeStutters,21,140,21372480,21420480,True,Pamela Mertz,0.5966541767120361,,train,test,test,0,0,0,0,0,3,0,1,0,0,0,0,WordRep,../SEP-28k_CLIP/HeStutters/21/HeStutters_21_140.wav,21,140
WomenWhoStutter,74,106,14460800,14508800,True,Pamela Mertz,0.519178032875061,,train,test,test,0,0,0,0,0,0,0,0,3,2,0,0,Fluent,../SEP-28k_CLIP/WomenWhoStutter/74/WomenWhoStutter_74_106.wav,74,106
WomenWhoStutter,88,171,33833280,33881280,True,Pamela Mertz,0.374481588602066,,train,test,test,0,0,1,0,0,3,0,3,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/88/WomenWhoStutter_88_171.wav,88,171
StutteringIsCool,54,4,7149760,7197760,True,Daniele Rossi,,,train,test,test,0,0,0,2,0,0,0,3,1,1,0,0,Interjection,../SEP-28k_CLIP/StutteringIsCool/54/StutteringIsCool_54_4.wav,54,4
MyStutteringLife,39,11,26204640,26252640,True,Pedro Peña,0.3476499915122986,,train,test,test,0,0,0,0,0,0,0,0,3,2,0,0,Fluent,../SEP-28k_CLIP/MyStutteringLife/39/MyStutteringLife_39_11.wav,39,11
WomenWhoStutter,88,199,41490560,41538560,True,Pamela Mertz,0.5016430616378784,,train,test,test,0,0,0,0,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/88/WomenWhoStutter_88_199.wav,88,199
StutterTalk,33,86,21536800,21584800,True,Peter Reitzes,0.5461689829826355,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/33/StutterTalk_33_86.wav,33,86
IStutterSoWhat,4,133,11565280,11613280,True,Evan Sherman,0.6521098613739014,train,dev,dev,train,0,0,0,0,3,0,0,3,0,0,0,0,SoundRep,../SEP-28k_CLIP/IStutterSoWhat/4/IStutterSoWhat_4_133.wav,4,133
WomenWhoStutter,96,115,30805920,30853920,False,WomenWhoStutter_96_1,0.6061752438545227,train,test,train,dev,0,0,0,0,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/WomenWhoStutter/96/WomenWhoStutter_96_115.wav,96,115
HeStutters,20,75,50207200,50255200,True,Pamela Mertz,0.3327590227127075,,train,test,test,0,0,2,0,0,0,0,3,1,1,0,0,Interjection,../SEP-28k_CLIP/HeStutters/20/HeStutters_20_75.wav,20,75
IStutterSoWhat,0,26,26343200,26391200,True,Evan Sherman,0.2472621500492096,train,dev,dev,train,0,0,0,0,3,0,1,1,0,0,0,0,SoundRep,../SEP-28k_CLIP/IStutterSoWhat/0/IStutterSoWhat_0_26.wav,0,26
StutteringIsCool,22,35,19581440,19629440,True,Daniele Rossi,,,train,test,test,0,1,1,1,0,0,1,3,1,1,0,0,Interjection,../SEP-28k_CLIP/StutteringIsCool/22/StutteringIsCool_22_35.wav,22,35
StutteringIsCool,57,36,14400320,14448320,True,Daniele Rossi,0.2965068519115448,,train,test,test,0,1,0,0,0,0,0,0,3,0,0,0,Fluent,../SEP-28k_CLIP/StutteringIsCool/57/StutteringIsCool_57_36.wav,57,36
HVSA,1,85,4529280,4577280,False,HVSA_1_0,0.4690501987934112,train,dev,dev,train,0,0,0,0,0,0,0,0,3,3,0,0,Fluent,../SEP-28k_CLIP/HVSA/1/HVSA_1_85.wav,1,85
HeStutters,20,194,25255360,25303360,True,Pamela Mertz,0.3647732138633728,,train,test,test,0,0,3,0,0,0,0,3,0,0,0,0,Prolongation,../SEP-28k_CLIP/HeStutters/20/HeStutters_20_194.wav,20,194
HeStutters,22,136,29536160,29584160,True,Pamela Mertz,0.5647280216217041,,train,test,test,0,1,1,1,0,0,0,3,1,1,0,0,Interjection,../SEP-28k_CLIP/HeStutters/22/HeStutters_22_136.wav,22,136
WomenWhoStutter,81,177,30457120,30505120,True,Pamela Mertz,0.3424696028232574,,train,test,test,0,0,1,2,0,0,0,3,0,2,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/81/WomenWhoStutter_81_177.wav,81,177
StutteringIsCool,58,16,7346560,7394560,True,Daniele Rossi,0.5449859499931335,,train,test,test,0,0,0,3,2,3,0,0,0,0,0,0,Block,../SEP-28k_CLIP/StutteringIsCool/58/StutteringIsCool_58_16.wav,58,16
IStutterSoWhat,4,167,26380640,26428640,True,Evan Sherman,0.7702054977416992,train,dev,dev,train,0,0,0,3,2,1,1,2,0,2,0,0,Block,../SEP-28k_CLIP/IStutterSoWhat/4/IStutterSoWhat_4_167.wav,4,167
MyStutteringLife,6,9,19022880,19070880,True,Pedro Peña,0.5139904618263245,,train,test,test,0,0,0,0,0,0,0,3,3,1,0,0,Interjection,../SEP-28k_CLIP/MyStutteringLife/6/MyStutteringLife_6_9.wav,6,9
WomenWhoStutter,5,9,12926560,12974560,True,Pamela Mertz,0.5281360745429993,,train,test,test,0,0,1,1,0,1,0,3,1,2,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/5/WomenWhoStutter_5_9.wav,5,9
StutterTalk,63,57,18746240,18794240,False,StutterTalk_63_1,0.5323072671890259,train,test,train,dev,0,0,0,1,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/63/StutterTalk_63_57.wav,63,57
StutterTalk,59,12,610560,658560,True,Kerianne Druker,0.3850058913230896,train,test,train,dev,0,0,0,0,0,0,1,0,3,0,0,0,Fluent,../SEP-28k_CLIP/StutterTalk/59/StutterTalk_59_12.wav,59,12
HVSA,3,175,41605600,41653600,False,HVSA_3_1,0.4749127030372619,train,dev,dev,train,0,1,2,0,0,0,0,3,1,2,0,0,Interjection,../SEP-28k_CLIP/HVSA/3/HVSA_3_175.wav,3,175
WomenWhoStutter,88,186,38009600,38057600,True,Pamela Mertz,0.4122530519962311,,train,test,test,0,0,0,0,0,3,0,3,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/88/WomenWhoStutter_88_186.wav,88,186
StutterTalk,64,75,1115680,1163680,False,StutterTalk_64_0,0.5453555583953857,train,test,train,dev,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_75.wav,64,75
WomenWhoStutter,62,124,17580480,17628480,True,Pamela Mertz,0.313212513923645,,train,test,test,0,0,0,0,0,3,0,0,0,1,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_124.wav,62,124
WomenWhoStutter,87,186,34362400,34410400,True,Pamela Mertz,0.411656767129898,,train,test,test,0,0,1,0,0,0,0,3,2,1,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/87/WomenWhoStutter_87_186.wav,87,186
WomenWhoStutter,13,9,33586560,33634560,True,Pamela Mertz,0.4802002608776092,,train,test,test,0,0,1,0,0,3,0,0,0,1,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/13/WomenWhoStutter_13_9.wav,13,9
WomenWhoStutter,88,204,5044960,5092960,True,Pamela Mertz,0.3195044696331024,,train,test,test,0,0,1,0,0,0,0,3,2,1,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/88/WomenWhoStutter_88_204.wav,88,204
StutterTalk,64,82,7027200,7075200,True,Reuben Schuff,0.4479477405548095,train,test,train,dev,0,1,0,1,0,0,0,3,2,3,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_82.wav,64,82
WomenWhoStutter,101,162,26686400,26734400,True,Pamela Mertz,0.4573045074939728,,train,test,test,0,0,0,0,1,0,0,3,2,1,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/101/WomenWhoStutter_101_162.wav,101,162
HeStutters,18,92,12509920,12557920,True,Pamela Mertz,0.5610430240631104,,train,test,test,0,0,0,1,0,0,0,3,2,1,0,0,Interjection,../SEP-28k_CLIP/HeStutters/18/HeStutters_18_92.wav,18,92
